Question,Bot Response,Expected Response,Jaccard Similarity,BLEU Score,ROUGE-1,ROUGE-2,ROUGE-L,Response Time
"What is the procedure for applying for credit exemption and transfer, and who has the authority to approve or deny credit transfers and subject exemptions?","Transfer of credits and exemption from subjects in each semester, regardless of their level of study, is a condition for your student pass for the duration of your study. It is the responsibility of the student to remain enrolled in order for the exemption and transfer of credits and exemptions from subjects in the new programme. Failure to convert your subjects in time will lead to your registration","Students are required to complete and submit the Credit Exemption/Transfer Form to the Registry, along with certified true copies of their official examination results/transcripts and certificates of his/her academic achievements to the School/Centre. The syllabi for subjects taken in prior studies may be required for evaluation of equivalency to the subjects in the programme enrolled at Sunway University. The School/Centre has the authority to grant or reject any transfer of credits and exemption from subjects in the new programme.",0.7567567567567568,0.16366472611088254,0.3157894688088643,0.162962958009328,0.27368420565096957,2.785666400101036
"What are the criteria for subject enrollment, and what are the repercussions when a student fails to enroll or submit formal requests?",Subject Enrolment is determined by the level of study and the severity of the penalty. The following table provides recommendations for students who do not wish to enroll or submitting formal requests: 1. Arrival Time Candidates will be allowed to enter the examination hall/room 10 min. before commencement of the examination. Candidates arriving after 30 minutes of commencement of the exam will not,"3.12.1 SUBJECT ENROLMENT You are required to enrol for the subjects in each semester in order to complete your study. To do this, you may be asked to select and enrol for subjects for the new or following semester within the designated enrolment period. Information regarding the method and specific dates of enrolment will be given by the school or academic department. It is your responsibility to ensure that your enrolment is correct and submit formal request for the change in enrolment if necessary. You should seek advice from your School/Centre prior to submitting such request. If you fail to enrol or submit formal requests within this period, you may be subjected to the following: Liable for the payment of fees in the semester, A fail grade will be recorded in each subject of the semester, A prolonged period of your total study period. ",0.6938775510204082,1.5350617569271098e-155,0.23880596555134778,0.03124999578342071,0.19402984614836277,6.521607699804008
"What are the deadlines for subject enrollment changes, and what happens if subjects are dropped after the scheduled subject add/drop period?","Subjects are to be taken on a yearly basis and they are to be submitted to the respective personnel as soon as possible. Another important date within the Add/Drop period is the Add/ Drop period, which normally takes place within the first 2 weeks of a semester. This is the period where your subject enrolment is to be finalised. You are not allowed to","3.12.2 CHANGES TO SUBJECT ENROLMENTS Students shall be permitted to change subject enrolments within the first two (2) weeks of a long semester (14 weeks), or one (1) week of a short semester (7 weeks), which is known as the Subject Add/Drop period. Students are not permitted to register for additional subjects after the Subject Add/Drop period. Tuition fees will not be refunded for subjects withdrawn after the Subject Add/Drop period.",0.5686274509803921,1.8638541256877972e-78,0.3673469337942524,0.0991735487275462,0.30612244399833405,6.559335299767554
What prerequisites and dates must be met for subject withdrawal?,3.12.1 SUBJECT WITHDRAWAL The last date for subject withdrawal is by end of week ten (10) for a long semester and by end of the week five (5) for a short semester. Subject withdrawal is only permitted if the student satisfies the following conditions: i. The students minimum academic load as full-time or part-time student is met after the withdrawal. Only 1 withdrawal is allowed for,3.12.3 SUBJECT WITHDRAWAL The last date for subject withdrawal is by end of week ten (10) for a long semester and by end of week five (5) for a short semester. Subject withdrawal is only permitted if the student satisfies the following conditions: i. The students minimum academic load as full-time or part-time student is met after the withdrawal. Only 1 withdrawal is allowed for every academic year (applicable only to ADTP).,0.98,0.8631016689974503,0.9494949445077034,0.8992248012090619,0.9494949445077034,4.860820900183171
What notation in cademic transcript will be made for dropped subjects,Drop subjects will be invalidated if you fail to complete the enrolment process properly and / or not reporting for classes. You will be required to return to your home country immediately. You will then be required to undertake the mandatory post-arrival medical screening to obtain your medical certification. You will also be required to complete the mandatory postgraduate research on the new semester and to graduate. You will not be permitted to return to the University,Subjects withdrawn after the Subject Add/Drop period will appear in the academic transcript with the notation W. ,0.6764705882352942,8.697624220262197e-232,0.06557376662187607,0.0,0.06557376662187607,5.463054799940437
What are the General Studies courses  and categories that students from Malaysia and other countries must take?,"The General Studies subjects, are to be taken by all Malaysian and international students of Certificate, Diploma, Advanced Diploma and Degree. It is aimed at providing students with a holistic education and opportunities to engage in diverse life-long learning skills while acquiring valuable knowledge. The General Studies comprises of four main categories, which include the following: MPU U1 : Appreciation of philosophy, values and history","The General Studies subjects, are to be taken by all Malaysian and international students of Certificate, Diploma, Advanced Diploma and Degree. It is aimed at providing students with a holistic education and opportunities to engage in diverse life-long learning skills while acquiring valuable knowledge. The General Studies comprises of four main categories, which include the following: MPU U1 : Appreciation of philosophy, values and history  MPU U2 : Mastery of soft skills  MPU U3 : Broadening of knowledge in Malaysia  MPU U4 : Practical management of community projects 18 In addition to the above, Malaysian students who do not have a Credit in Bahasa Melayu from Sijil Pelajaran Malaysia (SPM) is required to undertake Bahasa Kebangsaan (A).",0.8333333333333334,0.44932896411722156,0.7857142809438777,0.7045454499819216,0.7857142809438777,3.8109275000169873
"If Malaysian students receive a credit or above in SPM Bahasa Malaysia, are they excused from the Bahasa Kebangsaan (A) subject?","Exemptions: Malaysian students can be exempted from taking the Bahasa Malaysia Exemptions (A) Subject if you have obtained a grade of credit or better in your Sijil Pelajaran Malaysia (SPM) Bahasa Malaysia paper. If eligible, you are required to apply for the exemption using the exemption application form","Exemptions: Malaysian students can be exempted from taking the Bahasa Kebangsaan (A) subject if you have obtained a grade of credit or better in your Sijil Pelajaran Malaysia (SPM) Bahasa Malaysia paper. If eligible, you are required to apply for the exemption using the exemption application form and submit a certified copy of your SPM result slip/certificate.",0.9487179487179487,0.7342074254966806,0.8764044894129529,0.8199999950500001,0.8764044894129529,2.6663712998852134
Are MOHE Compulsory General Studies Subjects (MPU) exempt for foundation and graduate students?,"MPU exempt for all international students. This is to officially end the MOHE requirement for all international student studying at Sunway College. The International Office is located within the Student Centre at Level G (Ground), North Building, next to the cafeteria.Trained staff are available to aid, advice and support which include: Application for admission procedures; Airport pickup; Accommodation arrangement;",Foundation and Postgraduate students are exempted from taking the MOHE Compulsory General Studies Subjects (MPU).,0.7083333333333334,2.758145751025454e-155,0.15384615029585808,0.028169010918468917,0.12307691952662732,3.168831499759108
What is the attendance policy at the university?,"Noomajaranen is located at Level G (Ground), South Building and Level UG (Upper Ground), New University Building. The University is located within the Sunway Pyramid shopping mall and is open Monday to Friday from 8.30am to 5.30pm, and Saturday from 9.00am to 1.00pm. Besides selling text books and magazines, the University offers a range of snacks, stationeries and gift items.",3.14 ATTENDANCE The University has a duty of care to its students and to ensure that each student makes the most of their learning opportunities while studying at the University. All students are expected to attend all teaching sessions on the timetable.,0.5882352941176471,3.5218395925381948e-155,0.1882352892346022,0.03846153364645031,0.1882352892346022,4.04521660041064
What happens if the minimum attendance requirement is not met and what steps must be taken to notify the school of absences?,Students are responsible for ensuring their attendance is rightly recorded via the mechanism provided by the Schools. Unsatisfactory Attendance Report (UAR) will be issued to students who do not meet the minimum attendance of 80%. It is the students responsibility to inform the lecturer/Programme Leader/Coordinator of his/her absence. The student may be required to disclose the,Students are responsible for ensuring their attendance is rightly recorded via the mechanism provided by the Schools. Unsatisfactory Attendance Report (UAR) will be issued to students who do not meet the minimum attendance of 80%. It is the students responsibility to inform the lecturer/Programme Leader/Coordinator of his/her absence. The student may be required to disclose the reasons for absence.,1.0,0.9478382358546584,0.9887640399444514,0.9734513224371525,0.9887640399444514,3.293305500410497
What is expected of students when they are absent due to unusual circumstances?,"If you are absent dueomment due to special circumstances (e.g. illness or family bereavement), you are expected to inform the School as soon as possible so that the absence records can be updated. Failing to meet the minimum attendance requirements without notification (and after all efforts made by the University to locate the students) will result in automatic deferment of the studies. You should be aware of the procedures and expectations","In cases where absence was due to special circumstances (e.g. illness or family bereavement), students are expected to inform the School as soon as possible so that the absence records can be updated. Failing to meet the minimum attendance requirements without notification (and after all efforts made by the University to locate the students) will result in automatic deferment of the studies.",0.9696969696969697,0.762009148936851,0.86486485987501,0.8396946515028262,0.86486485987501,3.4275487000122666
What ought a student to do if they require a break from their studies?,"If you are studying in a programme which requires a break in your studies, you must inform the Programme Leader/Coordinator or designated administrative staff as soon as possible. You should take reasonable care to ensure that your enrolment is correct and that you are not affected by the decisison or change in enrolment circumstances. You should seek advice from the Programme Leader or Head of Department. If you require a break in","If the student require time away from studies, please discuss this with the Programme Leader or Head of Department.",0.8235294117647058,0.08738887108659761,0.3235294078719724,0.14457830985629275,0.3235294078719724,3.370045999996364
How may a student correct a potential mistake in a report of an unauthorised absence?,"If you believe that you have been mistakenly reported for a class, you must inform the Programme Leader/Coordinator or designated administrative staff as soon as possible. In order to do this, you must first complete a Student Status Modification Form and submit it to the Registry or International Office. You will then be advised to take the necessary action. You may be required to return to your home country immediately.","If he/she feel that an unauthorised absence has been mistakenly recorded, he/she should inform the Programme Leader/Coordinator or designated administrative staff as soon as possible.",0.7837837837837838,0.16739914018773938,0.3846153804569363,0.26086956136105866,0.3846153804569363,3.2638586000539362
What methods are used to monitor student attendance in various programmes?,"Department of Higher Education Malaysia will monitor student attendance as below: During Lectures, tutorials and workshops (for conventional taught programmes), Via the formal assessments (for ODL taught programmes), During Mentor / Supervised meetings (for postgraduate research programmes). For International Students, please refer to Item 6.3 of this Handbook on Attendance Requirement for International Students.  Item 6.4 of this Handbook will be updated from time to","The School will monitor student attendance as below: During Lectures, tutorials and workshops (for conventional taught programmes), Via the formal assessments (for ODL taught programmes), During Mentor / Supervised meetings (for postgraduate research programmes). For International Students, please refer to Item 6.3 of this Handbook on Attendance Requirement for International Students. ",0.9130434782608695,0.7479401710988823,0.8799999950180001,0.8495575171712743,0.8799999950180001,3.5531874001026154
Where can students find the information needed to manage their studies? ,"Your School / Centre Admissions for Enrolment, programmes, subject prerequisites, exemptions, timetables. Admissions Office for Office Admission, programme requirements, programme fees. Registry for Student records, Examinations(transcripts, certificates), graduation. Financial Services for Registry Fees, refunds. International Office (IO) for Visa application, student pass renewals, immigration requirement. Sunway Residence Management for Residence booking","4.1 SOURCES OF ADMINISTRATION INFORMATION For advice on academic concerns, contact your School/Centre Manager or Head of Department. You may also refer to your programme handbook for information about managing your studies.",0.7142857142857143,8.107244643554327e-232,0.05633802324935572,0.0,0.0281690091648491,3.4263745001517236
Where can students find information and assistance in managing their studies?,"Your School / Centre Admissions for Enrolment, programmes, subject prerequisites, exemptions, timetables. Admissions Office for Office Admission, programme requirements, programme fees. Registry for Student records, Examinations(transcripts, certificates), graduation. Financial Services for Registry Fees, refunds. International Office (IO) for Visa application, student pass renewals, immigration requirement. Sunway Residence Management for Residence booking,","Your School / Centre Admissions for Enrolment, programmes, subject prerequisites, exemptions, timetables. Admissions Office for Office Admission, programme requirements, programme fees. Registry for Student records, Examinations(transcripts, certificates), graduation. Financial Services for Registry Fees, refunds. International Office (IO) for Visa application, student pass renewals, immigration requirement. Sunway Residence Management for Residence booking, charges.",1.0,0.9805831403241088,0.9876543159884165,0.9900990049014802,0.9876543159884165,3.403018200304359
"The programme handbooks that list the programmes, subjects, and units/modules available can be found where by the students?","Department of Communication, Department of Film and Performing Arts Department of Art,and Design and Media are all under School of Arts (SOA). Department of Psychology, Department of Biological Sciences, Department of Nursing, Department of Medical Sciences, and Department of Allied Healthcar are all under Student Healthcar. Department of Computing and Information Systems, and Department is located within the Student Centre"," 4.2 PROGRAMME HANDBOOKS The programme handbooks are produced annually by the respective academic departments. These documents contain information on the programmes and subjects/units/modules offered to students in the academic year. The programme handbook is available in the Learning Management System, eLearn.",0.6122448979591837,9.257324954728539e-232,0.1212121162304869,0.0,0.1212121162304869,3.056065599899739
How are students recognised as Sunway University registered students?,"4.3 STUDENT IDENTIFICATION You will be issued a student identification card, which contains your photograph, name and a unique student identification number. Your card identifies you as a registered student of Sunway University and enables you to access common services and other services related to the programme enrolled. You will also be issued a Student identification card, that contains your photograph and a unique Student identification number. This card identifies you from Sunway University","4.3 STUDENT IDENTIFICATION You will be issued a student identification card, which contains your photograph, name and a unique student identification number. Your card identifies you as a registered student of Sunway University and enables you to access common services and other services related to the programme enrolled.",1.0,0.6412701192868535,0.9285714235969389,0.8703703654543896,0.9285714235969389,3.498375799972564
What can students do to safeguard their student identification card?,Your student identification card remains the property of Sunway University and is not transferable. You must carry your card at all times while in campus. You should take reasonable care to protect your student identification card. It should not be given to anyone else for use. Misuse of a student identification card may constitute misconduct. You may be required to return to your home country immediately. You should avoid risking yourself from the safety of your student identification Card,Your student identification card remains the property of Sunway University and is not transferable. You must carry your card at all times while in campus. You should take reasonable care to protect your student identification card. It should not be given to anyone else for use. Misuse of a student identification card may constitute misconduct.,0.9354838709677419,0.6902436385681716,0.8842105213828255,0.82644627614234,0.8842105213828255,3.371336800046265
How much does it cost to get a lost card replaced?,Your student identification card will be given to you for use only once you return to your programme. It should not be given to anyone else for use. Misuse of a student identification card may constitute misconduct. You will be required to return to your home country immediately. You should take reasonable care to ensure that your card remains operational and you will not be affected by forfeiture of your card. Misuse can be considered under Major Procedures. You,The replacement for a lost card will incur a fee of RM47 unless there is a police report. You should contact the Registry for instructions on replacing a lost card.,0.6764705882352942,3.4678469213904853e-155,0.19444444000000013,0.042105259089197065,0.19444444000000013,3.388163299765438
How is the student ID card's expiration date estimated?,"The Student ID card is calculated based on the duration of your programme. If you need to extend the student ID Card, the Registry will produce a new card Loss of Student Identification Card Expired Cards Expired Cards. You should contact the Registry for further information. 4.3 CORRESPONDENCE INFORMATION UPDATE It is your responsibility to ensure that your student identification card is correct and that you are aware of the date for the change in","The expiry date shown on your student identification card is calculated based on the duration of your programme. If you need to extend the expiry date, the Registry will produce a new card Loss of Student Identification Card Expired Cards",0.7380952380952381,0.40922596934104677,0.6976744138750677,0.5585585540004869,0.6744185999215793,3.4588359999470413
What responsibilities do students have when it comes to maintaining their records at the university?,"Department of Communication, Department of Film and Performing Arts Department of Art,and Design and Media are all under School of Arts (SOA). Department of Psychology, Department of Biological Sciences, Department of Nursing, Department of Medical Sciences, and Department of Allied Healthcar are all under Student Healthcar. Department of Computing and Information Systems, and Department is located within the Student Centre at Level G (Ground), North Building",4.4 CORRESPONDENCE INFORMATION UPDATE It is your responsibility to ensure that information related to you kept by the University is up-to-date and formally notify the Registry of any changes especially change of contact numbers and addresses. All hardcopies of correspondence will be sent to the correspondence address recorded in the University computer system for student records.,0.6808510638297872,1.0396732012273364e-231,0.09756097065734708,0.0,0.07317072675490814,3.29220740031451
"How may students modify their contact information, and can they call in to request changes?","You can update your permanent address, residence address and other contact details by editing them directly in your My Profile page of iZone (https://izone.sunway.edu.my/login). Request for such changes via the telephone will not be accepted. You must use the telephone for internet access at all times. You will be required to change your permanent address and other permanent address in your iZone account","You can update your permanent address, residence address and other contact details by editing them directly in your My Profile page of iZone (https://izone.sunway.edu.my/login). Request for such changes via the telephone will not be accepted.",1.0,0.544501886556408,0.8705882303778547,0.7708333285959201,0.8705882303778547,3.1508550997823477
What kinds of official letters and documentation can students ask the institution for?,"Department of Communication, Department of Film and Performing Arts Department of Art,and Design and Media are all under School of Arts (SOA). Department of Psychology, Department of Biological Sciences, Department of Nursing, Department of Medical Sciences, and Department of Allied Healthcar are all under Student Healthcar Sunway University (SMLS). Department of Computing and Information Systems, and Department is located within the Student Centre at Level G","4.5 FORMAL DOCUMENT REQUEST A Confirmation of Student Status letter is a formal document to certify your studies, registration with the University, enrolment details or completion of study, etc. A letter may be required by a third party such as government agencies, sponsors, private organisations or employers. The current list of formal documents/letters available is given below: Certificate of student status  EPF withdrawal letter  Enrolment notification/confirmation   Academic transcript/progress report",0.68,9.934732808915605e-232,0.08247422208523782,0.0,0.06185566538420698,3.3670787001028657
How do students make formal document or letter requests?,"Students can make requests through Izone. They are located at Level G (Ground), South Building, next to the cafeteria. The request is for a formal document/letter. The current list of formal documents/letters available is given below: Certificate of student pass status  EPF withdrawal letter  Enrolment notification/confirmation   Academic transcript/progress report  Academic transcript for subjects completed during a Student Leadership programme,  Academic transcript or",Students can also request for the letters through Izone.,0.45454545454545453,3.6793732237596107e-155,0.22580644913111345,0.05882352733564021,0.22580644913111345,3.6426768000237644
"Who can submit requests for documents or letters, are there any fees, when will they be delivered, and what aspects affect the processing time?",You should request for a formal review of your current status at the earliest possible date. The review must be made within the first semester of your study or within the period specified in your offer letter. Students with forecast/pending results must submit a certified true copy of their actual results to the Registry within 10 working days from the official release date of the actual,All requests for documents/letters must be formally submitted by the student. A fee may be charged for the issuance of each document. The issuance of a document/letter may take within 3 to 10 working days depending on the necessity for internal verification of your record.,0.8529411764705882,1.5321596452065836e-78,0.3095238046258504,0.07547169329120715,0.3095238046258504,3.0389541001059115
How does a student submit an application for a deferment or leave from their studies?,"4.6 DEFERMENT OR LEAVE FROM OUR STUDENT You are strongly advised to seek advice and support from the Programme Leader/Coordinator of the Programme. The University will seek to make reasonable adjustments to support your student whilst on the programme.The operation of appropriate special arrangements can be supported for students undertaking assessment, including timed examinations where a valid claim has been made and agreed in accordance with the","4.6 DEFERMENT OR LEAVE OF ABSENCE If you wish to take a break in your studies, you must apply for deferment (or more commonly referred to as a leave of absence). In order to do this, you must first complete a Student Status Modification Form and submit it to the Registry or International Office.",0.8,0.04622658428509154,0.247619042673923,0.06666666173472259,0.20952380457868494,3.3125545997172594
"How many deferments are permitted, how long can they last, and what are the repercussions?","A deferment is normally granted for 1 semester period. You are allowed a maximum of 2 deferments or a total deferment period of not more than 1 calendar year in your programme of study. It is your responsibility to be aware of the designated enrolment timeframe before applying for deferment in order to avoid paying any penalties. During the deferment period, you are considered a registered student of the University","A deferment is normally granted for 1 semester period. You are allowed a maximum of 2 deferments or a total deferment period of not more than 1 calendar year in your programme of study. It is your responsibility to be aware of the designated enrolment timeframe before applying for deferment in order to avoid paying any penalties. During the deferment period, you are considered a registered student of the University. You will be notified of the date to return to your programme of study and expected to report yourself for classes within the designated timeframe.",1.0,0.6894555973541204,0.9107142807541455,0.8717948668770547,0.9107142807541455,3.083563699852675
What is the definition of Deferment for Students with PTPTN Loan and what does it mean?,Deferment for students with PTPN Loan: Students with PPDTN Loan who wished to defer their studies are advised to seek clarification from PTPTN before applying for a deferment because it may affect their loan agreement with PTP and/ or disqualify them from applying for a loan waiver from PTPN should they manage to secure a first- class honours degree upon completion,Deferment for Students with PTPTN Loan: Students with PTPTN Loan who wished to defer their studies are advised to seek clarification from PTPTN before applying for a deferment because it may affect their loan agreement with PTPTN and/ or disqualify them from applying for a loan waiver from PTPTN should they manage to secure a first- class honours degree upon completion of their studies.,0.9705882352941176,0.7629385907197732,0.9450549400603793,0.8421052581594336,0.9450549400603793,2.924409099854529
"What are the requirements to apply for transfers, and who should students consult with for guidance before making a transfer request?","4.7 TRANSFER REQUEST (PROGRAMME/INTAKE/STUDY MODE) The criteria for registered students to be eligible to apply for transfer are that they must meet the following requirements: Not on financial hold, Fulfil the minimum requirements for admission into the new programme, Obtain approvals from HOD or School/Centre Manager of the","4.7 TRANSFER REQUEST (PROGRAMME/INTAKE/STUDY MODE) The criteria for registered students to be eligible to apply for transfers are that they must meet the following requirements: Not on financial hold, Fulfil the minimum requirements for admission into the new programme, Obtain approvals from HOD or School/Centre Manager of the programme(s) involved for the release and acceptance of registrations. It is recommended that you seek advice from the HOD or School/Centre Manager before applying for a transfer.",0.9803921568627451,0.5386078325692792,0.8431372500249905,0.7666666618666667,0.8235294068877356,2.8951719999313354
What is the definition of financial hold status?,"Noomment or other forms of payment will be accepted for financial hold status until the completion of the Student Status Modification Form. The Registry will then proceed with making a police report on the incident and will notify you of the outcome of the examination.  If payment is not accepted, you may submit a formal application of refund of deposits paid to the Registry and International Office.  If you wish to further your study, you must inform the International Office","4.8 FINANCIAL HOLD STATUS Students will be put under financial hold status if they have outstanding payment(s) with the University. With this status activated, students will not be permitted to attend classes and access to the University facilities such as the library, computer services, science labs, residence, etc will be barred; unless clearance of the debts is made. You should avoid risking yourself from the financial hold status by making sure that you pay all fees applicable in your programme of study (including residence and other resource fees) at the start of each semester or by the designated timeframe.",0.6382978723404256,1.2613344245076494e-78,0.24999999515570942,0.0584795272254715,0.19117646574394476,3.3674619998782873
"Who should students turn to with appeals for academic, financial, and disciplinary issues?","If you are currently studying in a programme under condition(s), you should request for a review of your current status at the earliest possible date. The review must be made within the first semester of your study or within the period specified in your offer letter. Students with forecast/pending results must submit a certified true copy of their actual results to the Registry within 10 working days from the official release date of the actual","4.9 APPEALS Appeals should be submitted to the respective personnel as listed below. a) Head of Department for Academic matters: admissions, enrolments, progression, and Appeals against examination results. b) Financial Services Manager for Fees matters: fees payment, forfeiture of fees, etc. c) Group Registrar for Disciplinary matters.",0.5625,2.811081777675285e-155,0.14432989197151683,0.016806717909753497,0.14432989197151683,3.1520911999978125
What is the tuition return policy following a formal withdrawal?,"4.10 OFFICIAL WITHDRAWAL When discontinuing a programme, you must be aware of the relevant dates for refund/transfer of fees paid to avoid penalties. Enrolment and General fees are non-refundable whereas the proportion of tuition fee refund, upon official withdrawal, is shown below: 75% refund (by the 5th working day from the commencement of semester),50% refund (after the 8th working","4.10 OFFICIAL WITHDRAWAL When discontinuing a programme, you must be aware of the relevant dates for refund/transfer of fees paid to avoid penalties. Enrolment and General fees are non-refundable whereas the proportion of tuition fee refund, upon official withdrawal, is shown below: 75% refund (by the 5th working day from the commencement of semester),50% refund (by the 6th-8th working day from the commencement of semester),No refund (after the 8th working day from the commencement of semester).",0.9615384615384616,0.7395951045529611,0.9708737814120088,0.9593495885041973,0.9708737814120088,3.323921799659729
What measures must be taken in order to completely discontinue from the programme?,"If you wish to fully discontinue from your programme, you must consult/notify your HOD or programme coordinator and complete a Student Status Modification Form and submit it to the Registry (for local students) or International Office (for international students). You should be aware of the period allowed for request of refund of deposits to avoid forfeiture of funds. You should be familiar with the relevant dates for refund of deposits and to","If you wish to fully discontinue from your programme, you must consult/notify your HOD or programme coordinator and complete a Student Status Modification Form and submit it to the Registry (for local students) or International Office (for international students).",0.918918918918919,0.5317452427012332,0.7804878001189768,0.7238095191909298,0.7804878001189768,3.1893295999616385
Why is it vital to submit the Student Status Modification Form to the appropriate office at the conclusion of your programme if you do not desire to continue your studies at the university?,Noatsomptial Modification Form for Postgraduate Programmes Incorporating information for students undertaking the College. This is a vital document to note when submitting information to the Registry. You will then be advised to take the necessary action. You may be required to complete the Student Status Report and submit it to the Registry," 4.11 PROGRAMME COMPLETION At the end of your programme, you should complete the Student Status Modification Form and submit it to the Registry (for local students) or International Office (for international students) if you do not wish to further your study at the University. This is to officially end your registration as a student at the University and also to formally request for the refund of deposits paid for your study. You should be aware of the period allowed for request of refund of deposits to avoid forfeiture of funds.",0.7391304347826086,0.0847700036639569,0.34693877071845075,0.14925372670416587,0.34693877071845075,2.460102100390941
What does the university give students who complete an academic programme successfully and what criteria subjected for certificates to be accepted or endorsed??,4.12 CERTIFICATE AND ENDORSEMENT The University will provide appropriate certificates for all students who have successfully completed an academic programme. Endorsement or endorsement of certificates are subject to third parties discretion. Endorsements or acceptance of certificates are regarded as unacceptable and will be considered under Major Offence. EndorseMENT or acceptance of registrations are regarded as a punishable offence,4.12 CERTIFICATE AND ENDORSEMENT The University will provide appropriate certificates for all students who have successfully completed an academic programme. Endorsement or acceptance of certificates are subject to third parties discretion.,1.0,0.5077970698553993,0.7948717900821828,0.7469879471273044,0.7948717900821828,2.901914100162685
What are the primary issues addressed in terms of exam arrangements?,"The University may require students to attend all teaching sessions on the timetable. The University may also require students to undertake an assessment as part of the programme enrolled. The University will review the evidence provided by the student and may in exceptional circumstances, and at its sole discretion, invite the student to present their case in person.  If the student presents evidence of mitigating circumstances or services in the examination, the University may require the student to disclose the","5.1 EXAMINATION ARRANGEMENTS An examination is defined as a formal, timed assessment of any duration that is subject to continuous invigilation. The University operates a strict Code of Conduct (Appendix A) in relation to the behaviour of examination candidates. A copy is made available to all examination candidates. It is the responsibility of the student to attend examinations in accordance with the published schedule. A student who fail to attend an examination will be awarded zero mark, unless mitigating circumstances are accepted. The University may require students to register for examinations and reserves the right to make a charge for this. Examination scripts are not generally returned to students.",0.6521739130434783,0.07498148861894186,0.3015872968342152,0.11494252397410512,0.26984126508818346,3.293586099985987
"What is the process for dealing with a student's absence from an exam, and what documentation is needed to substantiate a claim of a medical or mitigating circumstance-related absence?",No such provision is allowed as a First Attempt (for students) or a Second Attempt (for non-academic students). It is the responsibility of the student to provide valid supporting documents for his/her claim (such as medical certificate issued by the School). Self-certification without a doctors confirmation will not be accepted,"5.2 ABSENCE FROM EXAMINATION Students are expected to be present for all tests and examinations at the time and place announced. If a student is absent without valid reason (mitigating circumstances) supported by documentary evidence, and a mark of zero will be awarded. Absence due to medical or extenuating circumstances will only be accepted if the student presents evidence within three working days to support his/her claim (such as a medical certificate issued by a doctor). Self-certification without a doctors confirmation will not be accepted.",0.6956521739130435,0.13628924360890207,0.4629629582527435,0.24242423779614333,0.4259259212157065,2.5449306000955403
"What behaviours relate to cheating on tests and assignments as academic malpractice, and what penalties could be imposed on students who are found guilty of such offences?","Noom should be awarded University any academic award for such offences. It is his responsibility to be aware of the types of cheating and his/her work before attempting to pass the University on to graduate. Any assessment or examination result(s), and academic transcripts shall be withheld if he/she suspects that any such offence has been taken.  Be","5.3.1 CHEATING IN EXAMINATIONS AND COURSEWORK Students attention is drawn to the fact that cheating in examination and coursework is a serious academic offence that may constitute grounds for exclusion. Students are reminded of the regulations, which includes cheating as: communicating with or copying from any other student during an examination; communicating during an examination with any person other than a properly authorised invigilator; introducing unauthorised written, printed or electronically stored material into an examination room; gaining access to any unauthorised material relating to an examination during or before the specified time.",0.5769230769230769,2.212088871976017e-155,0.24561403027393053,0.013698625408145749,0.22807017062480772,2.6671806001104414
"What behaviours are prohibited by university policies as plagiarism, and how does the university identify and deal with instances of plagiarism?","Noomom should have the right to use this campus facilities in the absence of a valid supporting evidence. This includes the campus computer systems, the library, IT labs, campus accommodation, etc. For more information, please refer to the official portal of Intellectual Property Corporation of Malaysia (MyIPO) at https://www.myipo.gov.my/en","5.3.2 PLAGIARISM Plagiarism involves the unacknowledged use of someone elses work, usually in coursework, and passing it off as if it were his/her own. This category of cheating includes the following: verbatim copying or insertion of another persons work (published or unpublished and including material freely available in electronic form) without appropriate acknowledgement; the deliberate and detailed presentation of another persons concept as ones own; unacknowledged quotation of phrases from another persons work. Please note that Turnitin is a software to detect plagiarism and the University reserves the right to use this software on all submitted assignments. Other forms of dishonest practice not falling within the above definitions may also amount to malpractice.",0.6875,0.027106754344289077,0.15267175131519153,0.06211179691369963,0.1374045757426725,2.837543200235814
"What constraints on copyright does the Copyright Act of 1987 impose, and what kinds of materials are it designed to protect?","No copyright works refer to lecture notes, slides or reading materials, other than those specifically permitted. Copyright works refer to books, magazines, photographs, sculptures, paintings, computer programs, sound recordings or films, sound recordings, practical or otherwise, which includes books, plays, photographs, paintings, practical or computer programs. Copyright works may be broadly defined as protected under the Copyright Act 1987","5.3.3 WARNING CONCERNING COPYRIGHT RESTRICTIONS Duplication, in any form, including digitally, of materials with copyright is strictly prohibited under the Copyright Act 1987, as amended and supplemented from time to time. The Copyright Act 1987 governs the protection of copyrighted works in Malaysia. Copyright works refer to lecture notes, slides and reading materials, as well as other literary, musical or artistic works (which includes books, plays, photographs, sculptures, paintings, computer programs) and films, sound recordings or broadcasts.",0.62,0.20070767883777638,0.5046728923539174,0.30534350660451026,0.4485981259987772,2.8710242002271116
